fetch_timestamp,city,country,lat,lon,forecast_datetime,temp_c,feels_like_c,temp_min_c,temp_max_c,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_pct,visibility,pop,rain_3h_mm,weather_main,weather_description,part_of_day
2026-07-30 05:35:36.437908+00:00,"Tel Aviv,IL",IL,32.0833,34.8,2026-08-04 03:00:00,26.47,26.47,26.47,26.47,1010,69,1.1,5,1.67,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 05:35:37.654032+00:00,"Amman,JO",JO,31.9552,35.945,2026-08-04 03:00:00,23.37,22.81,23.37,23.37,1012,40,1.52,272,1.8,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 05:35:38.870180+00:00,"Beirut,LB",LB,33.8889,35.4944,2026-08-04 03:00:00,27.29,28.98,27.29,27.29,1010,66,3.02,234,2.54,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 05:35:40.094988+00:00,"Baghdad,IQ",IQ,33.3406,44.4009,2026-08-04 03:00:00,38.17,35.23,38.17,38.17,1001,10,8.78,328,17.68,15,10000.0,0.0,0.0,Clouds,few clouds,d
2026-07-30 05:35:41.296581+00:00,"Cairo,EG",EG,30.0626,31.2497,2026-08-04 03:00:00,25.95,25.95,25.95,25.95,1011,62,4.63,22,6.52,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 05:35:42.500927+00:00,"Lagos,NG",NG,6.5833,3.75,2026-08-04 03:00:00,22.61,23.17,22.61,22.61,1015,86,1.39,272,1.91,58,10000.0,0.0,0.0,Clouds,broken clouds,n
2026-07-30 05:35:43.725526+00:00,"Nairobi,KE",KE,-1.2833,36.8167,2026-08-04 03:00:00,14.09,13.88,14.09,14.09,1020,89,0.91,96,1.34,88,10000.0,0.0,0.0,Clouds,overcast clouds,n
2026-07-30 05:35:44.950053+00:00,"Johannesburg,ZA",ZA,-26.2023,28.0436,2026-08-04 03:00:00,11.41,9.15,11.41,11.41,1023,21,1.53,95,1.54,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 05:35:46.208704+00:00,"Cape Town,ZA",ZA,-33.9258,18.4232,2026-08-04 03:00:00,12.38,11.45,12.38,12.38,1017,68,1.16,44,1.3,1,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 05:35:47.408192+00:00,"Casablanca,MA",MA,33.5928,-7.6192,2026-08-04 03:00:00,22.7,23.06,22.7,22.7,1017,78,3.44,12,5.12,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 05:35:48.651071+00:00,"Addis Ababa,ET",ET,9.025,38.7469,2026-08-04 03:00:00,12.65,12.35,12.65,12.65,1019,91,1.84,268,2.99,90,10000.0,0.08,0.0,Clouds,overcast clouds,n
2026-07-30 05:35:49.862601+00:00,"Mumbai,IN",IN,19.0144,72.8479,2026-08-04 03:00:00,27.9,31.85,27.9,27.9,1010,80,7.69,254,9.18,100,10000.0,1.0,4.56,Rain,moderate rain,d
2026-07-30 05:35:51.078242+00:00,"Delhi,IN",IN,28.6667,77.2167,2026-08-04 03:00:00,26.27,26.27,26.27,26.27,1004,88,2.77,250,4.68,100,5836.0,1.0,6.75,Rain,moderate rain,d
2026-07-30 05:35:52.278583+00:00,"Bangalore,IN",IN,12.9762,77.6033,2026-08-04 03:00:00,22.84,22.98,22.84,22.84,1013,69,5.46,282,7.96,100,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 05:35:53.492068+00:00,"Chennai,IN",IN,13.0878,80.2785,2026-08-04 03:00:00,30.79,33.94,30.79,30.79,1008,58,3.78,278,5.24,100,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 05:35:54.695638+00:00,"Kolkata,IN",IN,22.5697,88.3697,2026-08-04 03:00:00,31.05,37.13,31.05,31.05,1004,68,3.6,199,4.48,91,10000.0,0.05,0.0,Clouds,overcast clouds,d
2026-07-30 05:35:55.903081+00:00,"Karachi,PK",PK,24.9056,67.0822,2026-08-04 03:00:00,27.97,31.29,27.97,27.97,1003,75,7.28,252,8.26,92,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 05:35:57.110911+00:00,"Lahore,PK",PK,31.5497,74.3436,2026-08-04 03:00:00,26.74,29.5,26.74,26.74,1003,84,3.14,108,4.34,100,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 05:35:58.329408+00:00,"Dhaka,BD",BD,23.7104,90.4074,2026-08-04 03:00:00,30.04,34.89,30.04,30.04,1006,69,4.48,166,5.24,100,10000.0,0.24,0.12,Rain,light rain,d
2026-07-30 05:35:59.545515+00:00,"Kathmandu,NP",NP,27.7167,85.3167,2026-08-04 03:00:00,21.27,21.78,21.27,21.27,1008,89,0.31,338,0.2,94,10000.0,0.31,0.0,Clouds,overcast clouds,d
2026-07-30 05:36:00.755185+00:00,"Colombo,LK",LK,6.9319,79.8478,2026-08-04 03:00:00,26.83,29.45,26.83,26.83,1012,81,4.99,257,7.86,100,10000.0,1.0,1.02,Rain,light rain,d
2026-07-30 05:36:01.968033+00:00,"Beijing,CN",CN,39.9075,116.3972,2026-08-04 03:00:00,30.97,36.36,30.97,30.97,1007,66,0.53,348,1.22,98,10000.0,0.18,0.0,Clouds,overcast clouds,d
2026-07-30 05:36:03.175795+00:00,"Shanghai,CN",CN,31.2222,121.4581,2026-08-04 03:00:00,35.94,37.72,35.94,35.94,1007,36,4.0,67,4.6,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 05:36:04.390024+00:00,"Hong Kong,HK",HK,22.2855,114.1577,2026-08-04 03:00:00,27.91,32.18,27.91,27.91,1007,82,3.26,98,2.99,76,10000.0,0.88,0.9,Rain,light rain,d
2026-07-30 05:36:05.622042+00:00,"Taipei,TW",TW,25.0478,121.5319,2026-08-04 03:00:00,33.38,37.07,33.38,33.38,1007,50,3.82,299,3.87,95,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 05:36:06.825046+00:00,"Tokyo,JP",JP,35.6895,139.6917,2026-08-04 03:00:00,31.39,32.86,31.39,31.39,1009,48,3.7,61,3.98,21,10000.0,0.0,0.0,Clouds,few clouds,d
2026-07-30 05:36:08.024969+00:00,"Osaka,JP",JP,34.6937,135.5022,2026-08-04 03:00:00,36.11,40.47,36.11,36.11,1007,43,0.78,16,2.84,19,10000.0,0.0,0.0,Clouds,few clouds,d
2026-07-30 05:36:09.233625+00:00,"Seoul,KR",KR,37.5683,126.9778,2026-08-04 03:00:00,37.16,40.01,37.16,37.16,1009,36,0.86,333,0.67,47,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-30 05:36:10.455785+00:00,"Bangkok,TH",TH,13.75,100.5167,2026-08-04 03:00:00,30.19,33.41,30.19,30.19,1010,61,4.53,262,7.74,100,10000.0,0.39,0.18,Rain,light rain,d
2026-07-30 05:36:11.673300+00:00,"Singapore,SG",SG,1.2897,103.8501,2026-08-04 03:00:00,28.67,32.54,28.67,28.67,1012,73,3.71,186,4.42,83,10000.0,0.3,0.24,Rain,light rain,d
2026-07-30 05:36:12.882526+00:00,"Jakarta,ID",ID,-6.2146,106.8451,2026-08-04 03:00:00,29.79,33.02,29.79,29.79,1013,63,1.15,314,0.93,26,10000.0,0.02,0.0,Clouds,scattered clouds,d
2026-07-30 05:36:14.093387+00:00,"Kuala Lumpur,MY",MY,3.1431,101.6865,2026-08-04 03:00:00,30.11,33.46,30.11,30.11,1012,62,1.91,185,2.79,28,10000.0,0.28,0.0,Clouds,scattered clouds,d
2026-07-30 05:36:15.311949+00:00,"Manila,PH",PH,14.6042,120.9822,2026-08-04 03:00:00,28.99,32.89,28.99,28.99,1008,71,1.56,276,2.03,100,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 05:36:16.533142+00:00,"Ho Chi Minh City,VN",VN,10.75,106.6667,2026-08-04 03:00:00,30.48,35.19,30.48,30.48,1010,66,4.82,259,6.44,37,10000.0,1.0,2.37,Rain,light rain,d
2026-07-30 05:36:17.753530+00:00,"Hanoi,VN",VN,21.0245,105.8412,2026-08-04 03:00:00,30.38,37.07,30.38,30.38,1004,74,1.53,57,1.66,97,10000.0,0.87,0.96,Rain,light rain,d
2026-07-30 05:36:18.954731+00:00,"Istanbul,TR",TR,41.0351,28.9833,2026-08-04 03:00:00,23.5,24.12,23.5,23.5,1013,85,1.23,28,1.88,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 05:36:20.154672+00:00,"Sydney,AU",AU,-33.8679,151.2073,2026-08-04 03:00:00,17.85,16.55,17.85,17.85,1020,33,3.37,269,5.94,3,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 05:36:21.353744+00:00,"Melbourne,AU",AU,-37.814,144.9633,2026-08-04 03:00:00,13.33,12.23,13.33,13.33,1023,58,3.16,253,4.87,17,10000.0,0.0,0.0,Clouds,few clouds,d
2026-07-30 05:36:22.561286+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-04 03:00:00,22.56,21.71,22.56,22.56,1021,32,0.92,220,2.42,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 05:36:23.767484+00:00,"Perth,AU",AU,-31.9333,115.8333,2026-08-04 03:00:00,16.04,15.21,16.04,16.04,1020,58,1.69,222,2.64,29,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-30 05:36:24.977046+00:00,"Auckland,NZ",NZ,-36.8667,174.7667,2026-08-04 03:00:00,13.18,12.09,13.18,13.18,1019,59,5.55,215,7.43,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 05:36:26.195046+00:00,"Wellington,NZ",NZ,-41.2866,174.7756,2026-08-04 03:00:00,8.56,4.29,8.56,8.56,1020,57,10.07,192,11.25,15,10000.0,0.0,0.0,Clouds,few clouds,d
2026-07-30 08:14:00.083998+00:00,"New York,US",US,40.7143,-74.006,2026-08-04 06:00:00,21.99,22.78,21.99,21.99,1014,97,4.8,92,8.16,100,2789.0,1.0,12.54,Rain,heavy intensity rain,n
2026-07-30 08:14:01.237119+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-08-04 06:00:00,25.73,25.77,25.73,25.73,1008,54,2.73,164,2.71,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 08:14:02.402050+00:00,"Chicago,US",US,41.85,-87.65,2026-08-04 06:00:00,19.56,19.61,19.56,19.56,1015,78,1.74,31,2.98,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 08:14:03.567472+00:00,"Houston,US",US,29.7633,-95.3633,2026-08-04 06:00:00,28.91,32.35,28.91,28.91,1010,69,3.66,196,7.74,5,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 08:14:04.717953+00:00,"Miami,US",US,25.7743,-80.1937,2026-08-04 06:00:00,29.87,33.39,29.87,29.87,1016,64,3.93,176,4.83,85,10000.0,1.0,2.01,Rain,light rain,n
2026-07-30 08:14:05.871483+00:00,"San Francisco,US",US,37.7749,-122.4194,2026-08-04 06:00:00,14.86,14.59,14.86,14.86,1007,84,3.75,223,4.56,9,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 08:14:07.030581+00:00,"Seattle,US",US,47.6062,-122.3321,2026-08-04 06:00:00,15.32,14.79,15.32,15.32,1018,72,2.26,30,6.63,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 08:14:08.196656+00:00,"Boston,US",US,42.3584,-71.0598,2026-08-04 06:00:00,18.31,18.73,18.31,18.31,1017,97,1.2,12,1.83,100,10000.0,0.0,0.0,Clouds,overcast clouds,n
2026-07-30 08:14:09.357481+00:00,"Washington,US",US,47.5001,-120.5015,2026-08-04 06:00:00,16.61,15.5,16.61,16.61,1018,45,2.12,268,1.66,6,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 08:14:10.512193+00:00,"Atlanta,US",US,33.749,-84.388,2026-08-04 06:00:00,24.39,24.84,24.39,24.39,1011,75,1.49,304,2.88,96,10000.0,0.2,0.15,Rain,light rain,n
2026-07-30 08:14:11.668605+00:00,"Dallas,US",US,32.7668,-96.7836,2026-08-04 06:00:00,31.43,30.29,31.43,31.43,1009,31,4.32,105,11.84,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-30 08:14:12.820930+00:00,"Denver,US",US,39.7392,-104.9847,2026-08-04 06:00:00,28.81,27.41,28.81,28.81,1008,23,1.3,65,1.95,82,10000.0,0.0,0.0,Clouds,broken clouds,n
2026-07-30 08:14:13.989473+00:00,"Toronto,CA",CA,43.7001,-79.4163,2026-08-04 06:00:00,18.48,18.26,18.48,18.48,1017,72,2.22,6,3.6,20,10000.0,0.0,0.0,Clouds,few clouds,n
2026-07-30 08:14:15.136188+00:00,"Vancouver,CA",CA,49.2497,-123.1193,2026-08-04 06:00:00,18.31,17.89,18.31,18.31,1017,65,1.54,17,1.41,52,10000.0,0.0,0.0,Clouds,broken clouds,n
2026-07-30 08:14:16.299598+00:00,"Montreal,CA",CA,45.5088,-73.5878,2026-08-04 06:00:00,17.35,17.41,17.35,17.35,1018,87,1.41,16,1.43,100,10000.0,0.0,0.0,Clouds,overcast clouds,n
2026-07-30 08:14:17.455711+00:00,"Calgary,CA",CA,51.0501,-114.0853,2026-08-04 06:00:00,9.11,8.71,9.11,9.11,1023,75,1.43,257,1.36,11,10000.0,0.0,0.0,Clouds,few clouds,n
2026-07-30 08:14:18.608093+00:00,"Mexico City,MX",MX,19.4285,-99.1277,2026-08-04 06:00:00,17.18,16.7,17.18,17.18,1017,67,0.58,131,0.8,95,10000.0,0.0,0.0,Clouds,overcast clouds,n
2026-07-30 08:14:19.769935+00:00,"Sao Paulo,BR",BR,-23.5475,-46.6361,2026-08-04 06:00:00,19.51,18.59,19.51,19.51,1016,41,1.86,11,2.42,79,10000.0,0.0,0.0,Clouds,broken clouds,n
2026-07-30 08:14:20.933490+00:00,"Rio de Janeiro,BR",BR,-22.9028,-43.2075,2026-08-04 06:00:00,21.02,20.67,21.02,21.02,1015,57,1.63,344,1.63,100,10000.0,0.0,0.0,Clouds,overcast clouds,n
2026-07-30 08:14:22.090600+00:00,"Buenos Aires,AR",AR,-34.6132,-58.3772,2026-08-04 06:00:00,10.58,9.81,10.58,10.58,1020,81,2.39,228,3.67,100,10000.0,0.0,0.0,Clouds,overcast clouds,n
2026-07-30 08:14:23.269735+00:00,"Lima,PE",PE,-12.0432,-77.0282,2026-08-04 06:00:00,19.48,19.49,19.48,19.48,1012,77,2.13,178,1.71,50,10000.0,0.0,0.0,Clouds,scattered clouds,n
2026-07-30 08:14:24.431211+00:00,"Bogota,CO",CO,4.6097,-74.0817,2026-08-04 06:00:00,10.65,10.15,10.65,10.65,1018,91,1.32,125,1.59,87,10000.0,0.0,0.0,Clouds,overcast clouds,n
2026-07-30 08:14:25.586257+00:00,"London,GB",GB,51.5085,-0.1257,2026-08-04 06:00:00,18.46,18.45,18.46,18.46,1012,80,3.71,53,7.71,99,10000.0,0.53,0.54,Rain,light rain,d
2026-07-30 08:14:26.755672+00:00,"Manchester,GB",GB,53.4809,-2.2374,2026-08-04 06:00:00,16.11,15.53,16.11,16.11,1015,67,5.04,66,11.46,85,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 08:14:27.919846+00:00,"Edinburgh,GB",GB,55.9521,-3.1965,2026-08-04 06:00:00,12.73,12.59,12.73,12.73,1019,97,2.37,72,3.87,100,10000.0,1.0,2.31,Rain,light rain,d
2026-07-30 08:14:29.081406+00:00,"Paris,FR",FR,48.8534,2.3488,2026-08-04 06:00:00,21.52,20.9,21.52,21.52,1011,45,4.12,233,8.22,90,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 08:14:30.237689+00:00,"Berlin,DE",DE,52.5244,13.4105,2026-08-04 06:00:00,21.73,21.84,21.73,21.73,1010,72,2.97,76,4.71,87,10000.0,0.2,0.15,Rain,light rain,d
2026-07-30 08:14:31.401587+00:00,"Munich,DE",DE,48.1374,11.5755,2026-08-04 06:00:00,20.89,21.18,20.89,20.89,1013,82,0.62,166,1.21,79,10000.0,0.8,0.0,Clouds,broken clouds,d
2026-07-30 08:14:32.558757+00:00,"Frankfurt,DE",DE,50.1167,8.6833,2026-08-04 06:00:00,24.09,24.23,24.09,24.09,1012,64,1.36,215,2.16,100,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 08:14:33.720515+00:00,"Hamburg,DE",DE,53.55,10.0,2026-08-04 06:00:00,16.05,16.22,16.05,16.05,1012,96,4.35,55,10.84,100,10000.0,1.0,1.86,Rain,light rain,d
2026-07-30 08:14:34.884602+00:00,"Madrid,ES",ES,40.4165,-3.7026,2026-08-04 06:00:00,24.66,24.41,24.66,24.66,1014,47,1.6,132,2.95,61,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-30 08:14:36.051649+00:00,"Barcelona,ES",ES,41.3888,2.159,2026-08-04 06:00:00,26.67,27.99,26.67,26.67,1012,65,0.97,50,2.0,28,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-30 08:14:37.215234+00:00,"Rome,IT",IT,41.8947,12.4839,2026-08-04 06:00:00,27.08,27.14,27.08,27.08,1013,44,1.72,37,1.86,56,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-30 08:14:38.379836+00:00,"Milan,IT",IT,45.4643,9.1895,2026-08-04 06:00:00,23.78,24.09,23.78,23.78,1013,72,0.94,156,1.82,19,10000.0,0.33,0.42,Rain,light rain,d
2026-07-30 08:14:39.557694+00:00,"Amsterdam,NL",NL,52.374,4.8897,2026-08-04 06:00:00,18.2,18.16,18.2,18.2,1012,80,2.86,52,6.63,96,10000.0,0.35,0.36,Rain,light rain,d
2026-07-30 08:14:40.724705+00:00,"Brussels,BE",BE,50.8504,4.3488,2026-08-04 06:00:00,21.22,21.41,21.22,21.22,1010,77,0.85,179,0.95,99,10000.0,0.89,1.17,Rain,light rain,d
2026-07-30 08:14:41.887397+00:00,"Vienna,AT",AT,48.2085,16.3721,2026-08-04 06:00:00,27.04,27.1,27.04,27.04,1011,44,3.63,292,8.84,1,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:14:43.045280+00:00,"Zurich,CH",CH,47.3667,8.55,2026-08-04 06:00:00,19.33,19.72,19.33,19.33,1014,92,1.4,175,2.22,78,10000.0,0.24,0.18,Rain,light rain,d
2026-07-30 08:14:44.212944+00:00,"Geneva,CH",CH,46.2022,6.1457,2026-08-04 06:00:00,19.54,19.9,19.54,19.54,1014,90,0.54,144,0.59,76,10000.0,0.68,0.33,Rain,light rain,d
2026-07-30 08:14:45.384647+00:00,"Stockholm,SE",SE,59.3326,18.0649,2026-08-04 06:00:00,15.12,14.41,15.12,15.12,1013,66,3.96,267,6.72,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:14:46.545094+00:00,"Oslo,NO",NO,59.9127,10.7461,2026-08-04 06:00:00,12.66,11.39,12.66,12.66,1016,54,2.14,335,4.36,1,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:14:47.699948+00:00,"Copenhagen,DK",DK,55.6759,12.5655,2026-08-04 06:00:00,16.2,15.47,16.2,16.2,1016,61,4.85,35,7.35,100,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 08:14:48.858219+00:00,"Helsinki,FI",FI,60.1695,24.9355,2026-08-04 06:00:00,18.02,17.68,18.02,18.02,1011,69,6.17,231,9.56,80,10000.0,0.2,0.24,Rain,light rain,d
2026-07-30 08:14:50.023454+00:00,"Warsaw,PL",PL,52.2298,21.0118,2026-08-04 06:00:00,21.47,21.89,21.47,21.47,1013,85,3.03,95,6.95,90,10000.0,0.8,0.0,Clouds,overcast clouds,d
2026-07-30 08:14:51.182736+00:00,"Prague,CZ",CZ,50.088,14.4208,2026-08-04 06:00:00,24.73,24.88,24.73,24.73,1010,62,1.71,229,3.76,91,10000.0,0.2,0.18,Rain,light rain,d
2026-07-30 08:14:52.347465+00:00,"Budapest,HU",HU,47.498,19.0399,2026-08-04 06:00:00,28.98,27.42,28.98,28.98,1012,19,2.86,96,4.69,3,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:14:53.508786+00:00,"Athens,GR",GR,37.9795,23.7162,2026-08-04 06:00:00,30.77,29.07,30.77,30.77,1013,24,1.04,343,1.57,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:14:54.660342+00:00,"Lisbon,PT",PT,38.7167,-9.1333,2026-08-04 06:00:00,20.72,21.2,20.72,20.72,1017,90,1.71,300,2.71,38,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-30 08:14:55.823814+00:00,"Dublin,IE",IE,53.344,-6.2672,2026-08-04 06:00:00,13.37,13.27,13.37,13.37,1015,96,5.44,39,10.21,100,10000.0,0.61,0.6,Rain,light rain,d
2026-07-30 08:14:56.980078+00:00,"Moscow,RU",RU,55.7522,37.6156,2026-08-04 06:00:00,21.25,20.55,21.25,21.25,1018,43,0.55,268,0.84,20,10000.0,0.0,0.0,Clouds,few clouds,d
2026-07-30 08:14:58.145537+00:00,"Kiev,UA",UA,50.4333,30.5167,2026-08-04 06:00:00,29.78,28.17,29.78,29.78,1015,23,2.3,194,3.56,43,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-30 08:14:59.305390+00:00,"Bucharest,RO",RO,44.4323,26.1063,2026-08-04 06:00:00,27.57,27.24,27.57,27.57,1014,39,2.83,74,3.77,2,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:00.468991+00:00,"Dubai,AE",AE,25.2582,55.3047,2026-08-04 06:00:00,40.01,44.55,40.01,40.01,1000,33,6.25,178,6.42,6,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:01.628943+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-04 06:00:00,36.68,42.16,36.68,36.68,1000,44,2.09,113,2.59,9,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:02.785993+00:00,"Riyadh,SA",SA,24.6877,46.7219,2026-08-04 06:00:00,39.55,36.15,39.55,39.55,1003,7,6.52,10,8.36,2,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:03.936965+00:00,"Jeddah,SA",SA,21.5169,39.2192,2026-08-04 06:00:00,32.31,38.8,32.31,32.31,1002,63,4.57,279,4.33,34,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-30 08:15:05.098557+00:00,"Doha,QA",QA,25.2867,51.5333,2026-08-04 06:00:00,38.92,41.48,38.92,38.92,1000,31,3.38,124,3.2,9,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:06.258898+00:00,"Kuwait City,KW",KW,29.3697,47.9783,2026-08-04 06:00:00,36.99,39.68,36.99,36.99,1000,36,1.63,94,1.74,2,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:07.424930+00:00,"Tel Aviv,IL",IL,32.0833,34.8,2026-08-04 06:00:00,28.46,30.02,28.46,28.46,1010,59,1.44,301,1.29,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:08.584037+00:00,"Amman,JO",JO,31.9552,35.945,2026-08-04 06:00:00,30.54,28.68,30.54,30.54,1011,20,3.41,313,4.11,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:09.742031+00:00,"Beirut,LB",LB,33.8889,35.4944,2026-08-04 06:00:00,28.0,29.79,28.0,28.0,1010,63,2.75,240,2.27,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:10.889144+00:00,"Baghdad,IQ",IQ,33.3406,44.4009,2026-08-04 06:00:00,44.06,40.1,44.06,44.06,1000,7,9.25,348,10.65,6,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:12.046102+00:00,"Cairo,EG",EG,30.0626,31.2497,2026-08-04 06:00:00,28.71,29.29,28.71,28.71,1011,50,5.22,26,6.35,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:13.251339+00:00,"Lagos,NG",NG,6.5833,3.75,2026-08-04 06:00:00,22.59,23.12,22.59,22.59,1016,85,1.1,286,1.23,72,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-30 08:15:14.426937+00:00,"Nairobi,KE",KE,-1.2833,36.8167,2026-08-04 06:00:00,15.4,15.16,15.4,15.4,1022,83,1.43,95,1.52,90,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 08:15:15.603041+00:00,"Johannesburg,ZA",ZA,-26.2023,28.0436,2026-08-04 06:00:00,11.58,9.26,11.58,11.58,1025,18,1.51,30,4.06,3,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:16.775078+00:00,"Cape Town,ZA",ZA,-33.9258,18.4232,2026-08-04 06:00:00,13.19,12.47,13.19,13.19,1017,73,1.96,326,2.06,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:17.934705+00:00,"Casablanca,MA",MA,33.5928,-7.6192,2026-08-04 06:00:00,22.0,22.45,22.0,22.0,1017,84,3.1,33,4.89,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-30 08:15:19.103799+00:00,"Addis Ababa,ET",ET,9.025,38.7469,2026-08-04 06:00:00,13.89,13.63,13.89,13.89,1020,88,1.84,286,2.62,79,10000.0,0.18,0.0,Clouds,broken clouds,d
2026-07-30 08:15:20.256686+00:00,"Mumbai,IN",IN,19.0144,72.8479,2026-08-04 06:00:00,28.1,32.35,28.1,28.1,1009,80,6.96,264,8.58,83,10000.0,1.0,4.65,Rain,moderate rain,d
2026-07-30 08:15:21.415599+00:00,"Delhi,IN",IN,28.6667,77.2167,2026-08-04 06:00:00,30.95,36.04,30.95,30.95,1004,65,3.53,273,3.17,100,10000.0,0.54,0.42,Rain,light rain,d
2026-07-30 08:15:22.587329+00:00,"Bangalore,IN",IN,12.9762,77.6033,2026-08-04 06:00:00,28.4,28.35,28.4,28.4,1011,44,5.98,297,7.12,95,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 08:15:23.751183+00:00,"Chennai,IN",IN,13.0878,80.2785,2026-08-04 06:00:00,33.32,36.94,33.32,33.32,1007,50,2.25,58,3.8,90,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 08:15:24.909476+00:00,"Kolkata,IN",IN,22.5697,88.3697,2026-08-04 06:00:00,33.23,39.74,33.23,33.23,1003,59,2.97,191,3.13,100,10000.0,0.52,0.12,Rain,light rain,d
2026-07-30 08:15:26.075192+00:00,"Karachi,PK",PK,24.9056,67.0822,2026-08-04 06:00:00,29.08,32.9,29.08,29.08,1003,70,8.05,250,8.47,100,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-30 08:15:27.233496+00:00,"Lahore,PK",PK,31.5497,74.3436,2026-08-04 06:00:00,31.71,37.29,31.71,31.71,1003,63,3.16,129,3.24,91,10000.0,0.3,0.0,Clouds,overcast clouds,d
2026-07-30 08:15:28.390004+00:00,"Dhaka,BD",BD,23.7104,90.4074,2026-08-04 06:00:00,32.69,38.4,32.69,32.69,1004,59,5.8,166,5.97,97,10000.0,0.2,0.15,Rain,light rain,d
2026-07-30 08:15:29.562160+00:00,"Kathmandu,NP",NP,27.7167,85.3167,2026-08-04 06:00:00,24.83,25.43,24.83,24.83,1006,79,1.64,277,1.55,91,10000.0,1.0,2.04,Rain,light rain,d
2026-07-30 08:15:30.726493+00:00,"Colombo,LK",LK,6.9319,79.8478,2026-08-04 06:00:00,26.04,26.04,26.04,26.04,1012,83,3.42,272,5.17,100,10000.0,1.0,4.35,Rain,moderate rain,d
2026-07-30 08:15:31.894692+00:00,"Beijing,CN",CN,39.9075,116.3972,2026-08-04 06:00:00,33.76,37.87,33.76,33.76,1006,50,4.12,190,5.77,90,10000.0,0.64,0.0,Clouds,overcast clouds,d
